Config,m_SS1,m_SS2,m_arrivi,q_prob_U1,p_feedback,sojournTimeU1_vec:vector_P(T > 2.0s),sojournTimeU1_vec:vector_P(T > 3.0s),sojournTimeU1_vec:vector_P(T > 4.0s),sojournTimeU2_vec:vector_P(T > 2.0s),sojournTimeU2_vec:vector_P(T > 3.0s),sojournTimeU2_vec:vector_P(T > 4.0s)
Config1,3.5,2.0,4.0,0.6,0.9,0.9966064110119197,0.9760775580099781,0.9477448118125112,1.0,1.0,1.0
Config1,3.5,2.0,4.0,0.8,0.6,0.9991661202241607,0.9940489612407799,0.9858368574178161,1.0,1.0,1.0
Config1,3.5,2.0,4.0,0.8,0.8,0.9992250884693356,0.9934977970608483,0.9859294409540189,1.0,1.0,1.0
Config1,3.5,2.0,4.0,0.8,0.9,0.999269728677117,0.9941689365970948,0.9854882814939545,1.0,1.0,1.0
Config1,3.5,2.0,5.0,0.4,0.6,0.984738381692058,0.8921194013868492,0.7836537096502179,1.0,1.0,1.0
Config1,3.5,2.0,5.0,0.4,0.8,0.9964584929507764,0.9708829220786328,0.9337177169448532,1.0,1.0,1.0
Config1,3.5,2.0,5.0,0.4,0.9,0.9972360913438966,0.9721617698857449,0.9384681987586345,1.0,1.0,1.0
Config1,3.5,2.0,5.0,0.6,0.6,0.989872060827097,0.9254641109693764,0.8389229031947322,1.0,1.0,1.0
Config1,3.5,2.0,5.0,0.6,0.8,0.9961060589241113,0.9726766447616318,0.9338660894213326,1.0,1.0,1.0
Config1,3.5,2.0,5.0,0.6,0.9,0.996056320772537,0.9715692144122136,0.9346891302413238,1.0,1.0,1.0
Config1,3.5,2.0,5.0,0.8,0.6,0.9945643484493635,0.9583908624020117,0.9075977424192084,1.0,1.0,1.0
Config1,3.5,2.0,5.0,0.8,0.8,0.997334112181558,0.9794366694016325,0.9513674801746148,1.0,1.0,1.0
Config1,3.5,2.0,5.0,0.8,0.9,0.9970807575050447,0.9801466479823467,0.9542778683839475,1.0,1.0,1.0
Config1,3.5,2.0,6.0,0.4,0.6,0.976084639193193,0.8728457768405213,0.7621600958449604,0.9937673162997858,0.9844086005999506,0.972986151915839
Config1,3.5,2.0,6.0,0.4,0.8,0.9953409814682729,0.9670081708142171,0.9294649450311073,1.0,1.0,1.0
Config1,3.5,2.0,6.0,0.4,0.9,0.9960942908358629,0.9752387083176082,0.94284041078733,1.0,1.0,1.0
Config1,3.5,2.0,6.0,0.6,0.6,0.9725577203653291,0.8849404021699809,0.7943956818276381,0.9873999592654888,0.9689679064713076,0.9472994098615052
Config1,3.5,2.0,6.0,0.6,0.8,0.9963747294921086,0.9711633842336435,0.9314033476815211,1.0,1.0,1.0
Config1,3.5,2.0,6.0,0.6,0.9,0.9962721123418572,0.9709381390023614,0.933075526641511,1.0,1.0,1.0
Config1,3.5,2.0,6.0,0.8,0.6,0.9658564077221952,0.8888675751408981,0.8220845870941045,0.9787622559156126,0.9533151709733764,0.9193273397073396
Config1,3.5,2.0,6.0,0.8,0.8,0.9968754616630608,0.9742145227114039,0.9391241744704167,1.0,1.0,1.0
Config1,3.5,2.0,6.0,0.8,0.9,0.9968906844279362,0.9742020719807197,0.9403156351503691,1.0,1.0,1.0
Config1,3.5,3.0,4.0,0.4,0.6,0.9886825492559279,0.9066115619000422,0.8092271174643371,1.0,1.0,1.0
Config1,3.5,3.0,4.0,0.4,0.8,0.9962600351562397,0.9697469634394735,0.9329795174749576,1.0,1.0,1.0
Config1,3.5,3.0,4.0,0.4,0.9,0.9951622833557654,0.9700002962651796,0.9348605907808546,1.0,1.0,1.0
Config1,3.5,3.0,4.0,0.6,0.6,0.9933683266801863,0.9523525682609254,0.8928965694490332,1.0,1.0,1.0
Config1,3.5,3.0,4.0,0.6,0.8,0.9969743865877098,0.9762715597960032,0.9466936046905051,1.0,1.0,1.0
Config1,3.5,3.0,4.0,0.6,0.9,0.9978188534083883,0.978871854319569,0.951838367419622,1.0,1.0,1.0
Config1,3.5,3.0,4.0,0.8,0.6,0.9991189443008143,0.9934737607501993,0.9841606836751191,1.0,1.0,1.0
Config1,3.5,3.0,4.0,0.8,0.8,0.9994599334322529,0.9951072330508083,0.987400635774786,1.0,1.0,1.0
Config1,3.5,3.0,4.0,0.8,0.9,0.9991705994145036,0.9934377972837183,0.9853068858818117,1.0,1.0,1.0
Config1,3.5,3.0,5.0,0.4,0.6,0.9842133850443913,0.8928125240633754,0.7846007606253592,1.0,1.0,1.0
Config1,3.5,3.0,5.0,0.4,0.8,0.996170768214123,0.9691854699847363,0.9332794130611572,1.0,1.0,1.0
Config1,3.5,3.0,5.0,0.4,0.9,0.9965827195289731,0.9694261660104176,0.9347977018863917,1.0,1.0,1.0
Config1,3.5,3.0,5.0,0.6,0.6,0.9895265996932892,0.9238068917605611,0.8375187856450366,1.0,1.0,1.0
Config1,3.5,3.0,5.0,0.6,0.8,0.99614216480294,0.9717169518445937,0.9360566364845792,1.0,1.0,1.0
Config1,3.5,3.0,5.0,0.6,0.9,0.9957251025954944,0.9719438516084503,0.9351965098745255,1.0,1.0,1.0
Config1,3.5,3.0,5.0,0.8,0.6,0.9946498679994595,0.9598457039335253,0.9098843372700636,1.0,1.0,1.0
Config1,3.5,3.0,5.0,0.8,0.8,0.9972540215463971,0.9801245616958154,0.9528579994760756,1.0,1.0,1.0
Config1,3.5,3.0,5.0,0.8,0.9,0.9978699457635754,0.9806021429990611,0.9550757871400052,1.0,1.0,1.0
Config1,3.5,3.0,6.0,0.4,0.6,0.9750962362901229,0.8739068251540585,0.7623954242604065,0.9926989419626576,0.9819886468779272,0.9706969161515815
Config1,3.5,3.0,6.0,0.4,0.8,0.9954311488124853,0.9700645514297893,0.931131512117698,1.0,1.0,1.0
Config1,3.5,3.0,6.0,0.4,0.9,0.997001657014861,0.9737626149392529,0.9417888299875916,1.0,1.0,1.0
Config1,3.5,3.0,6.0,0.6,0.6,0.9721035874393177,0.8850362189589088,0.7950413005606916,0.9865017804504974,0.9695681874406314,0.9471343034469752
Config1,3.5,3.0,6.0,0.6,0.8,0.9958419284663191,0.9692569348587347,0.9330281287661908,1.0,1.0,1.0
Config1,3.5,3.0,6.0,0.6,0.9,0.9962968009646354,0.9726511333022995,0.9346531623597611,1.0,1.0,1.0
