Config,m_SS1,m_SS2,m_arrivi,q_prob_U1,p_feedback,queueLenNode1_U1:timeavg,queueLenNode1_U2:timeavg,queueLenSS1:timeavg,queueLenSS2:timeavg,CodaTotale_Nodo1,CodaTotale_Nodo2
Config1,2.4,2.0,5.0,0.8,0.8,3396.6224315901723,2231.753618754822,17.65239772707255,0.0,5609.004359118408,17.65239772707255
Config1,2.4,2.0,5.0,0.8,0.9,4345.5279263062785,2206.9752774723283,1849.0964611986815,0.0,6532.082689182219,1849.0964611986815
Config1,2.4,2.0,6.0,0.4,0.6,0.3313707677915116,17.99496920567721,0.06342799616804955,0.08748226481785647,18.321196683389086,0.14873183209458773
Config1,2.4,2.0,6.0,0.4,0.8,1.4463207701443914,4069.4234344601346,0.9749874052862013,0.07298379895336551,4070.792340921345,1.041143477205283
Config1,2.4,2.0,6.0,0.4,0.9,18.667316133530427,5459.703685414212,1066.6313663717267,0.0043819280969467555,5476.429894576561,1066.6354245418963
Config1,2.4,2.0,6.0,0.6,0.6,0.6230205752958724,7.188574577392296,0.1692913417399354,0.03933152736920739,7.806422182445956,0.20650804037543044
Config1,2.4,2.0,6.0,0.6,0.8,89.39517001811913,3609.7519541552056,13.237275175822067,0.0019184939326096898,3686.5477070963525,13.238161390736833
Config1,2.4,2.0,6.0,0.6,0.9,1076.8528176972113,3688.9828163152874,1872.211727766423,0.0,4748.635560711921,1872.211727766423
Config1,2.4,2.0,6.0,0.8,0.6,1.2192871265953542,2.9648734947733266,0.3418753660500795,0.012633395095949754,4.174620154008882,0.3532536354315885
Config1,2.4,2.0,6.0,0.8,0.8,1903.298758932116,1851.8528851359952,14.602193820170392,0.0,3736.140882578401,14.602193820170392
Config1,2.4,2.0,6.0,0.8,0.9,2846.1742916606445,1854.4284320569093,1865.9439905961667,0.0,4676.22179274164,1865.9439905961667
Config1,2.4,3.0,4.0,0.4,0.6,0.6786184081523254,3948.1860999511114,0.169672613283371,0.2084305990110144,3948.8555619122235,0.3738439086284137
Config1,2.4,3.0,4.0,0.4,0.8,100.32142505729658,8247.827709334239,13.760620959723411,0.0042413745043362915,8335.286514219675,13.762026800829476
Config1,2.4,3.0,4.0,0.4,0.9,1068.9984859113856,8316.168885430712,1843.3757035283024,0.0,9333.22258920179,1843.3757035283024
Config1,2.4,3.0,4.0,0.6,0.6,2.233292384767514,3352.0477824570016,0.48663337880587015,0.07103331761917098,3354.214894053804,0.5539858153190641
Config1,2.4,3.0,4.0,0.6,0.8,2826.1976779377023,5536.23531717813,17.236628837841828,0.0,8328.814606548372,17.236628837841828
Config1,2.4,3.0,4.0,0.6,0.9,3804.632994922,5518.640920981033,1869.6630843628234,0.0,9308.691454417061,1869.6630843628234
Config1,2.4,3.0,4.0,0.8,0.6,176.28553461091707,2715.997250368408,1.1936327349571547,0.0031665716487193647,2884.299461633862,1.193983091331838
Config1,2.4,3.0,4.0,0.8,0.8,5589.060228226938,2770.266440976408,14.142784248361043,0.0,8343.247220053623,14.142784248361043
Config1,2.4,3.0,4.0,0.8,0.9,6566.185541403166,2768.180269369996,1860.7531432554724,0.0,9317.531821382618,1860.7531432554724
Config1,2.4,3.0,5.0,0.4,0.6,0.45514034313671736,1403.6812626311155,0.10291227275702056,0.31184774085770595,1404.1320152643425,0.41113842814306867
Config1,2.4,3.0,5.0,0.4,0.8,3.1499507801525533,5781.714221032331,2.3368688800079327,0.13111484857704844,5784.669110838054,2.45053864220571
Config1,2.4,3.0,5.0,0.4,0.9,101.94743629565095,6610.927280360173,1674.7909277307135,0.0049700791133294045,6698.412051245815,1674.7943823782157
Config1,2.4,3.0,5.0,0.6,0.6,1.0249090575581594,919.8964708260069,0.26841638093468745,0.14085722028278086,920.9062159527664,0.40377600925407103
Config1,2.4,3.0,5.0,0.6,0.8,1156.8853452971264,4432.7000067425515,19.038549394055046,0.0,5572.256642500545,19.038549394055046
Config1,2.4,3.0,5.0,0.6,0.9,2114.7958964872646,4459.607657672052,1865.451809797542,0.0,6538.407657088326,1865.451809797542
