Config,m_SS1,m_SS2,m_arrivi,q_prob_U1,p_feedback,sojournTimeU1_stats_mean,sojournTimeU2_stats_mean,SoggiornoMedio_TuttiUtenti
Config1,3.5,3.0,4.0,0.6,0.6,39.38628619777774,26536.834924678835,5521.003838507594
Config1,3.5,3.0,4.0,0.6,0.8,14004.974500822937,38893.82280634797,16594.774996973203
Config1,3.5,3.0,4.0,0.6,0.9,18624.60806503147,40095.12145224762,20879.82416092659
Config1,3.5,3.0,4.0,0.8,0.6,1460.497999006393,44395.1520218159,2522.0289200095717
Config1,3.5,3.0,4.0,0.8,0.8,15063.784971553358,42643.96895601122,15668.71214348627
Config1,3.5,3.0,4.0,0.8,0.9,18148.403177136668,43084.339177565096,18743.20248636273
Config1,3.5,3.0,5.0,0.4,0.6,18.82968224832759,9889.252272481375,5387.842121513158
Config1,3.5,3.0,5.0,0.4,0.8,4167.478269845029,33424.53221737203,10877.419756149493
Config1,3.5,3.0,5.0,0.4,0.9,17412.298001563875,35333.08457192074,21523.484466964546
Config1,3.5,3.0,5.0,0.6,0.6,25.862206226129018,9494.105201449322,3327.304923979604
Config1,3.5,3.0,5.0,0.6,0.8,12063.942186430866,33101.81227253539,15379.762492786338
Config1,3.5,3.0,5.0,0.6,0.9,18384.22746081727,34945.19258708512,21072.99379490394
Config1,3.5,3.0,5.0,0.8,0.6,48.89011411938049,9886.85647050225,1671.716640963044
Config1,3.5,3.0,5.0,0.8,0.8,14252.487998480965,31179.38928918936,15757.817813970081
Config1,3.5,3.0,5.0,0.8,0.9,18622.27804126193,33694.70443040261,19962.82107806195
Config1,3.5,3.0,6.0,0.4,0.6,17.359139380794126,135.9609245692884,88.26646929504379
Config1,3.5,3.0,6.0,0.4,0.8,216.9863796568282,29026.712544238857,8285.803517189133
Config1,3.5,3.0,6.0,0.4,0.9,16337.57343503707,32873.78673917223,20459.89408857567
Config1,3.5,3.0,6.0,0.6,0.6,21.133286167624252,105.03885731251633,54.72916286120827
Config1,3.5,3.0,6.0,0.6,0.8,9589.764764839734,28933.64937118164,13326.397052100818
Config1,3.5,3.0,6.0,0.6,0.9,18480.40559765554,32010.904168103276,21089.22054743712
Config1,3.5,3.0,6.0,0.8,0.6,28.65088598222271,78.683169823405,38.876788093777655
Config1,3.5,3.0,6.0,0.8,0.8,12989.244898670966,24212.653912235484,14523.658663883669
Config1,3.5,3.0,6.0,0.8,0.9,18609.93966648301,28959.346074823323,20054.59014405864
Config1,3.5,4.0,4.0,0.4,0.6,21.761068677138947,21053.650255477536,9336.900989612192
Config1,3.5,4.0,4.0,0.4,0.8,9559.333900965787,37168.53822903282,14828.187708782176
Config1,3.5,4.0,4.0,0.4,0.9,18406.057964156607,38553.1723647714,22257.498217843033
Config1,3.5,4.0,4.0,0.6,0.6,39.93000129607966,26626.327912923556,5524.250158949134
Config1,3.5,4.0,4.0,0.6,0.8,14075.496837115605,38802.76360545305,16646.219022508776
Config1,3.5,4.0,4.0,0.6,0.9,18788.423273856395,39789.54467005303,21009.95675226227
Config1,3.5,4.0,4.0,0.8,0.6,1479.7010758410463,42368.91267324647,2334.360023964795
Config1,3.5,4.0,4.0,0.8,0.8,15038.621034620526,43156.26946141645,15650.598357911367
Config1,3.5,4.0,4.0,0.8,0.9,18055.350729556634,44078.8406003732,18628.703018459782
Config1,3.5,4.0,5.0,0.4,0.6,18.736942571927752,9539.70810848599,5209.473476810879
Config1,3.5,4.0,5.0,0.4,0.8,4213.997649022967,33198.31435482088,10761.88745377699
Config1,3.5,4.0,5.0,0.4,0.9,17324.387949229094,34984.74564182929,21399.62875388058
Config1,3.5,4.0,5.0,0.6,0.6,26.190410163477235,9219.715092100041,3196.9045585442323
Config1,3.5,4.0,5.0,0.6,0.8,12074.633798103307,32631.38491154175,15376.938721086686
Config1,3.5,4.0,5.0,0.6,0.9,18540.28523767335,34734.98987005346,21146.637625105624
Config1,3.5,4.0,5.0,0.8,0.6,49.44294080457363,9190.938398161345,1568.1369243748816
Config1,3.5,4.0,5.0,0.8,0.8,14259.03076277397,31102.711062268118,15776.96833639668
Config1,3.5,4.0,5.0,0.8,0.9,18461.89807793261,33058.656231847315,19813.363040389842
Config1,3.5,4.0,6.0,0.4,0.6,17.156646466453886,146.20726968107508,94.36591568772286
Config1,3.5,4.0,6.0,0.4,0.8,191.89772620193207,28908.114914362228,8207.945049110667
Config1,3.5,4.0,6.0,0.4,0.9,16218.580477518695,33158.026840850835,20531.920377676463
Config1,3.5,4.0,6.0,0.6,0.6,21.05024055879884,94.99313176374837,50.56525517654725
Config1,3.5,4.0,6.0,0.6,0.8,9581.594828091636,28585.427701747507,13272.446290897004
Config1,3.5,4.0,6.0,0.6,0.9,18311.811812225245,32053.71946788296,20978.4318518135
Config1,3.5,4.0,6.0,0.8,0.6,29.65561141104313,87.84863274964684,41.56080853238751
Config1,3.5,4.0,6.0,0.8,0.8,13066.285343405003,23810.815245892278,14548.505134788824
Config1,3.5,4.0,6.0,0.8,0.9,18404.417540393784,29369.82221159514,19891.627285732073
Config2,2.4,2.0,4.0,0.4,0.6,32.33237474319934,35795.267042927284,8700.464111640124
Config2,2.4,2.0,4.0,0.4,0.8,14658.181503047992,0.0,14658.181503047992
Config2,2.4,2.0,4.0,0.4,0.9,24552.612030297576,0.0,24552.612030297576
Config2,2.4,2.0,4.0,0.6,0.6,5551.61387551141,0.0,5551.61387551141
Config2,2.4,2.0,4.0,0.6,0.8,22334.393759618863,0.0,22334.393759618863
Config2,2.4,2.0,4.0,0.6,0.9,28197.95991321283,0.0,28197.95991321283
Config2,2.4,2.0,4.0,0.8,0.6,15484.028995569157,0.0,15484.028995569157
Config2,2.4,2.0,4.0,0.8,0.8,26484.64408125753,0.0,26484.64408125753
Config2,2.4,2.0,4.0,0.8,0.9,30438.12109127728,0.0,30438.12109127728
Config2,2.4,2.0,5.0,0.4,0.6,23.218885163259454,24864.488873955463,9995.303194375208
Config2,2.4,2.0,5.0,0.4,0.8,8189.455311221135,0.0,8189.455311221137
Config2,2.4,2.0,5.0,0.4,0.9,21917.73161432835,0.0,21917.73161432835
Config2,2.4,2.0,5.0,0.6,0.6,62.56320524549996,38374.901294646705,3731.3231005513708
Config2,2.4,2.0,5.0,0.6,0.8,18630.86849669942,0.0,18630.86849669942
Config2,2.4,2.0,5.0,0.6,0.9,26121.932896734328,0.0,26121.932896734328
Config2,2.4,2.0,5.0,0.8,0.6,8322.387367122072,0.0,8322.387367122072
Config2,2.4,2.0,5.0,0.8,0.8,23447.6137838916,0.0,23447.6137838916
Config2,2.4,2.0,5.0,0.8,0.9,28620.182375811237,0.0,28620.182375811237
Config2,2.4,2.0,6.0,0.4,0.6,20.65164848329557,15704.641222941926,7854.457538124521
Config2,2.4,2.0,6.0,0.4,0.8,797.7009843543929,7337.4980472366715,1086.9425570792016
Config2,2.4,2.0,6.0,0.4,0.9,19543.29059173949,0.0,19543.29059173949
Config2,2.4,2.0,6.0,0.6,0.6,31.723228994802806,22021.56616446744,5553.265756636351
Config2,2.4,2.0,6.0,0.6,0.8,14703.322804791484,0.0,14703.322804791484
Config2,2.4,2.0,6.0,0.6,0.9,24482.12723524518,0.0,24482.12723524518
Config2,2.4,2.0,6.0,0.8,0.6,542.5698476309054,10714.812081451888,836.1096093572468
Config2,2.4,2.0,6.0,0.8,0.8,20423.039656819295,0.0,20423.039656819295
Config2,2.4,2.0,6.0,0.8,0.9,26915.54593807842,0.0,26915.54593807842
Config2,2.4,3.0,4.0,0.4,0.6,31.995581458558117,35546.55275909553,8588.286988129666
Config2,2.4,3.0,4.0,0.4,0.8,14580.856914480506,0.0,14580.856914480506
Config2,2.4,3.0,4.0,0.4,0.9,24486.952588433327,0.0,24486.952588433327
Config2,2.4,3.0,4.0,0.6,0.6,5593.694060881654,0.0,5593.694060881654
Config2,2.4,3.0,4.0,0.6,0.8,22316.034214031068,0.0,22316.034214031068
Config2,2.4,3.0,4.0,0.6,0.9,28148.371851333628,0.0,28148.371851333628
Config2,2.4,3.0,4.0,0.8,0.6,15474.720162718593,0.0,15474.720162718593
Config2,2.4,3.0,4.0,0.8,0.8,26472.1178376723,0.0,26472.1178376723
Config2,2.4,3.0,4.0,0.8,0.9,30460.063919857253,0.0,30460.063919857253
Config2,2.4,3.0,5.0,0.4,0.6,23.040663204168318,24706.545500866185,9904.488454749058
Config2,2.4,3.0,5.0,0.4,0.8,8059.058015680401,0.0,8059.058015680401
Config2,2.4,3.0,5.0,0.4,0.9,21950.623846892886,0.0,21950.623846892886
Config2,2.4,3.0,5.0,0.6,0.6,62.62988186290181,38160.277968335315,3763.1528918178906
Config2,2.4,3.0,5.0,0.6,0.8,18773.492873552772,0.0,18773.492873552772
Config2,2.4,3.0,5.0,0.6,0.9,26157.379080912997,0.0,26157.379080912997
Config2,2.4,3.0,5.0,0.8,0.6,8384.104200874983,0.0,8384.104200874983
Config2,2.4,3.0,5.0,0.8,0.8,23469.815250139407,0.0,23469.815250139407
Config2,2.4,3.0,5.0,0.8,0.9,28646.78221238824,0.0,28646.78221238824
